---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnV
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnV
model(84%),C,BC,-2.5949247080146,-2.24936425805995
model(84%),C,BC,-3.25102478993747,-2.96074908965775
model(84%),C,BC,-2.78527208602036,-2.45575081581018
model(84%),D,DE,-5.35439012922185,-5.24134962439654
model(84%),D,DE,-3.3613964032273,-3.08042091061417
model(84%),D,DE,-3.32652906752237,-3.04261555984204
model(84%),D,DE,-3.49506636666775,-3.2253542630885
model(84%),C,BC,-3.68013490123503,-3.42601716791751
model(84%),D,DE,-2.19587997817293,-1.81669495080055
model(84%),D,DE,-3.08336099139165,-2.77895749051025
model(84%),C,DE,-4.27984912197164,-4.07626491468684
model(84%),C,BC,-2.91315102224006,-2.59440517360411
model(84%),C,DE,-1.66340213161647,-1.23934909513175
model(84%),C,DE,-3.43373607878614,-3.15885612093214
model(84%),C,DE,-2.0721441495656,-1.68253280995998
model(84%),C,BC,-5.504816667778,-5.4044515058732
model(84%),C,BC,-4.71564379311215,-4.54878081170048
model(84%),D,DE,-4.87910145937455,-4.72601185859604
model(84%),C,DE,-3.09799717994573,-2.79482696350172
model(84%),D,DE,-2.66208954675282,-2.32218858595067
model(84%),D,DE,-4.23565282348211,-4.02834451774668
model(84%),D,DE,-3.33264998870765,-3.04925224623576
model(84%),D,DE,-2.01229044222854,-1.61763566897856
model(84%),A,AB,-0.0113536323321283,0.551905434223642
model(84%),D,DE,-3.08027368234137,-2.77561003653282
model(84%),C,DE,-4.11553695840874,-3.89810736826025
model(84%),D,DE,-4.42034748087738,-4.22860204151207
model(84%),D,DE,-5.00494392806932,-4.86245815065854
model(84%),D,DE,-3.42366513412463,-3.14793657150752
model(84%),C,BC,-1.79298541111415,-1.37985140873181
model(84%),C,DE,-2.42597763315222,-2.06618125029735
model(84%),C,BC,-1.49121311215099,-1.05265096783318
model(84%),C,BC,-4.32173671590553,-4.12168206944373
model(84%),C,DE,-5.17173317912218,-5.04330151059964
model(84%),C,BC,-3.32138135955255,-3.03703409221519
model(84%),C,BC,-3.33710851104962,-3.05408645560838
model(84%),C,DE,-5.90312761538782,-5.83632520044512
model(84%),D,DE,-5.06598542212192,-4.92864316444458
model(84%),C,BC,-4.75446276385551,-4.59087077286027
model(84%),D,DE,-2.56948932684797,-2.22178562357051
model(84%),C,DE,-4.10987057067968,-3.89196351552883
model(84%),C,DE,-2.62421193012106,-2.2811192999205
model(84%),D,DE,-3.60347944756412,-3.34290252046782
model(84%),D,DE,-4.78579994656366,-4.62484851049177
model(84%),C,BC,-3.54803349957296,-3.28278454843698
model(84%),D,DE,-3.44734297258401,-3.17360956803522
model(84%),C,BC,-4.2911519995507,-4.08852020299527
model(84%),C,BC,-4.49532809427844,-4.30990072216622
model(84%),C,BC,-3.44184231984346,-3.16764541556621
model(84%),D,DE,-2.679051838564,-2.34058016588806
model(84%),C,BC,-3.67201382834539,-3.41721179168123
model(84%),D,DE,-3.47530403216571,-3.20392670136573
model(84%),C,DE,-3.64717776696649,-3.39028297726956
model(84%),D,DE,-3.13106834820308,-2.83068479694772
model(84%),D,DE,-1.81204495072405,-1.40051695618302
model(84%),D,DE,-2.46896544245145,-2.1127913275122
model(84%),C,DE,-4.8117051207169,-4.6529365239828
model(84%),C,BC,-3.42601157124455,-3.15048072570198
model(84%),D,DE,-3.69138664627001,-3.43821701511679
model(84%),C,DE,-3.26900167466638,-2.98024075482878
model(84%),D,DE,-3.47356184468811,-3.20203771250639
model(84%),C,BC,-4.70776009252897,-4.54023280939678
model(84%),D,DE,-3.00512036138511,-2.69412409552242
model(84%),C,DE,-4.25761169570485,-4.05215370333993
model(84%),C,BC,-2.29356424778303,-1.92261035852717
model(84%),C,BC,-4.04075254835245,-3.81702142357005
model(84%),D,DE,-3.34865550335027,-3.06660642839849
model(84%),C,BC,-2.29114728360587,-1.9199897344768
model(84%),C,BC,-1.97143557553549,-1.57333826182505
model(84%),C,BC,-4.91032217863059,-4.75986331925312
model(84%),D,DE,-4.95122605904659,-4.80421387015711
model(84%),C,DE,-2.1180862094468,-1.73234607082113
model(84%),D,DE,-1.61849034638686,-1.190652922623
model(84%),C,BC,-3.15533405012079,-2.8569951918828
model(84%),D,DE,-5.20426713424189,-5.07857686389058
model(84%),E,DE,-2.6518675345126,-2.31110523958866
model(84%),D,DE,-4.90392251801907,-4.75292440610275
model(84%),D,DE,-3.72803260750199,-3.47795086316532
model(84%),D,DE,-4.10754439255229,-3.88944132740386
model(84%),C,BC,-4.89448426083372,-4.74269085609511
model(84%),C,DE,-5.21231451499952,-5.08730233849849
model(84%),D,DE,-3.24037314897426,-2.94919991290617
model(84%),C,DE,-3.93148844778663,-3.69855043732525
model(84%),C,BC,-2.05701049540013,-1.6661239535727
model(84%),C,DE,-3.67608697485246,-3.42162815241923
model(84%),C,DE,-1.97900331484992,-1.58154367911747
model(84%),C,DE,-2.66198416281609,-2.32207432208126
model(84%),C,BC,-3.01652689930305,-2.70649177886744
model(84%),C,DE,-4.56091330926632,-4.38101232297981
model(84%),D,DE,-3.52355158994127,-3.25623972754702
model(84%),D,DE,-3.92244900525653,-3.68874930716356
model(84%),C,BC,-2.47387618648472,-2.11811586398671
model(84%),D,DE,-3.75084187089097,-3.50268209616149
model(84%),D,DE,-1.4472521080828,-1.00498569185232
model(84%),D,DE,-2.33644782096232,-1.96910741640751
model(84%),C,BC,-4.35384803467509,-4.15649917391401
model(84%),D,DE,-5.10029866676658,-4.96584773496007
model(84%),C,DE,-5.28108495477951,-5.16186755967392
model(84%),C,DE,-2.34311263703,-1.97633382772276
model(84%),C,DE,-5.05629344561804,-4.91813451604926
model(84%),D,DE,-3.71989317077135,-3.46912557570162
model(84%),C,BC,-4.79960695573639,-4.63981893522702
model(84%),D,DE,-4.18309777187671,-3.97136103677171
model(84%),C,DE,-4.29721036172803,-4.09508905899152
model(84%),C,DE,-4.23218456289751,-4.02458401223861
model(84%),D,DE,-5.42227411463836,-5.31495369619025
model(84%),C,BC,-4.71420656720824,-4.5472224812936
model(84%),C,DE,-4.52419036975347,-4.34119501025435
model(84%),D,DE,-1.93317621361943,-1.53185506363076
model(84%),C,BC,-3.57220976762391,-3.30899797356822
model(84%),D,DE,-2.73995742524777,-2.40661782038647
model(84%),D,DE,-5.02016847642857,-4.87896556022775
model(84%),D,DE,-4.05075528395799,-3.82786701646101
model(84%),C,BC,-3.99135379486588,-3.76346019884471
model(84%),C,DE,-2.1925687172888,-1.81310467420809
model(84%),D,DE,-4.13997409096641,-3.92460363904005
model(84%),C,DE,-3.27995468620471,-2.99211669644709
model(84%),C,DE,-3.89580978332427,-3.65986539306218
model(84%),D,DE,-1.53311575624301,-1.09808444091482
model(84%),C,DE,-4.25812098527206,-4.05270590700975
model(84%),C,DE,-4.1747659512768,-3.9623271546588
model(84%),C,BC,-2.09364283681041,-1.70584303415688
model(84%),C,BC,-2.38821322383737,-2.02523471073574
model(84%),D,DE,-2.26083092874446,-1.88711884237975
model(84%),D,DE,-4.17180601026755,-3.95911780109457
model(84%),D,DE,-2.38279410877497,-2.01935896652798
model(84%),C,BC,-4.58408204612928,-4.4061333196474
model(84%),D,DE,-2.67795564762664,-2.33939160696716
model(84%),D,DE,-4.28234112894199,-4.0789669048371
model(84%),D,DE,-4.99875303831911,-4.85574559996127
model(84%),C,BC,-2.11025897679813,-1.72385929459131
model(84%),C,BC,-1.63979437899947,-1.21375209006718
model(84%),C,DE,-3.39097654712457,-3.11249355663994
model(84%),D,DE,-1.56537560753966,-1.13306259366063
model(84%),C,DE,-4.55231922475117,-4.37169407789192
model(84%),E,DE,-5.23389990636496,-5.11070657273739
model(84%),B,BC,-3.612621600483,-3.35281501567065
model(84%),C,BC,-5.41049899286057,-5.30218637112243
model(84%),D,DE,-5.00433369678219,-4.8617964996492
model(84%),C,DE,-4.53188619192389,-4.34953930300716
model(84%),C,BC,-3.26832121652245,-2.97950295945965
model(84%),D,DE,-4.22457671989789,-4.0163351120171
model(84%),D,DE,-2.83409428439365,-2.50868690334462
model(84%),C,BC,-4.54586365814773,-4.36469454796105
model(84%),D,DE,-4.06376919006512,-3.84197750914273
model(84%),E,DE,-1.74971273127189,-1.33293245701921
model(84%),C,DE,-3.39814117633567,-3.12026189669237
model(84%),C,BC,-1.0613766233057,-0.586595305508565
model(84%),C,BC,-2.57533915359473,-2.22812837238243
model(84%),C,DE,-3.33522312963425,-3.05204220690666
model(84%),D,DE,-3.74516624167308,-3.49652822322865
model(84%),D,DE,-4.56287886341362,-4.38314349998252
model(84%),C,BC,-5.39099941965817,-5.28104371166998
model(84%),C,DE,-4.36074036545205,-4.16397227093712
model(84%),D,DE,-0.973768097810061,-0.491604651074275
model(84%),C,BC,-1.07972630538665,-0.606491180934726
model(84%),C,DE,-5.71335182153493,-5.63055839005895
model(84%),D,DE,-2.80918359195126,-2.48167716925622
model(84%),E,DE,-3.31335182853532,-3.0283279714146
model(84%),C,DE,-3.5515555110697,-3.28660333405297
model(84%),C,BC,-1.46761871757495,-1.02706844639386
model(84%),C,DE,-2.23989615981682,-1.86442005376739
model(84%),D,DE,-2.5060609346856,-2.1530125852488
model(84%),D,DE,-5.72113026699836,-5.63899226816468
model(84%),D,DE,-4.23669918780824,-4.02947905153267
model(84%),D,DE,-1.80458194732386,-1.3924251001334
model(84%),C,DE,-2.48098962589908,-2.12582870085306
model(84%),C,BC,-3.28577303528546,-2.99842531520059
model(84%),D,DE,-2.11964844170462,-1.73403994095202
model(84%),D,DE,-1.39798521305735,-0.951567436335101
model(84%),D,DE,-2.090299025178,-1.70221746400295
model(84%),D,DE,-4.98202757805681,-4.83761080763321
model(84%),C,DE,-2.79105352815472,-2.46201941773917
model(84%),D,DE,-1.91016526754309,-1.50690515362397
model(84%),D,DE,-2.38309181308965,-2.01968175620534
model(84%),D,DE,-4.36712320910405,-4.17089295008593
model(84%),D,DE,-4.46488782704469,-4.27689547650857
model(84%),C,BC,-2.73716159295961,-2.4035864037836
model(84%),C,DE,-4.3923927909788,-4.19829181459122
model(84%),D,DE,-4.30471003238585,-4.10322067198008
model(84%),C,BC,-4.92680897182698,-4.77773933378923
model(84%),D,DE,-2.9746225521652,-2.66105645923678
model(84%),D,DE,-3.36467515796603,-3.08397594200637
model(84%),D,DE,-5.01045497099936,-4.86843356882222
model(84%),D,DE,-4.81540292847005,-4.65694591891848
model(84%),C,DE,-4.06416329026001,-3.84240481727529
model(84%),D,DE,-4.57429565053069,-4.39552229615165
model(84%),D,DE,-4.30951567264453,-4.10843124835452
model(84%),C,BC,-4.70659523531547,-4.53896979819545
model(84%),C,BC,-4.4631513520546,-4.27501268148624
model(84%),D,DE,-3.43302634360252,-3.15808658156157
model(84%),C,DE,-5.86771351890328,-5.79792701736609
model(84%),C,DE,-4.94007232915347,-4.792120297118
model(84%),C,DE,-2.6128086927761,-2.26875519526358
model(84%),D,DE,-4.16703748638592,-3.95394746862248
model(84%),D,DE,-1.90512646250586,-1.50144176538241
model(84%),D,DE,-5.6308371962399,-5.54109086149559
model(84%),D,DE,-2.10585906630028,-1.71908863585372
model(84%),D,DE,-4.17084202563574,-3.95807258853652
model(84%),C,DE,-4.27304912239004,-4.06889192893283
model(84%),C,BC,-4.862540369277,-4.70805528670293
model(84%),C,BC,-1.76362110405161,-1.34801278653037
model(84%),D,DE,-2.28535989412636,-1.91371468406344
model(84%),D,DE,-0.389581681879566,0.14180687647876
model(84%),C,BC,-2.59612456910507,-2.25066522265865
model(84%),D,DE,-3.584900813155,-3.32275840057728
model(84%),C,DE,-3.13623053463733,-2.83628196303318
model(84%),D,DE,-3.85905388565388,-3.62001234503657
model(84%),E,DE,-3.11025621789038,-2.80811898080836
model(84%),C,BC,-3.46325349868896,-3.19086075767176
model(84%),D,DE,-3.37231983494411,-3.09226477993599
model(84%),D,DE,-2.93309161263807,-2.61602601154194
model(84%),D,DE,-1.66586144127104,-1.24201563280287
model(84%),D,DE,-2.72274676428223,-2.38795694304475
model(84%),D,DE,-4.90187828032969,-4.75070791547202
model(84%),D,DE,-2.7820340229949,-2.45223990492398
model(84%),D,DE,-4.5127185087464,-4.32875649952179
model(84%),D,DE,-2.99243108018542,-2.68036558151205
model(84%),D,DE,-4.08799517251024,-3.86824483773612
model(84%),D,DE,-1.93156345666687,-1.53010641145906
model(84%),D,DE,-4.50609046676343,-4.3215699609741
model(84%),C,DE,-5.06337235570322,-4.92580991405269
model(84%),D,DE,-0.723417726237317,-0.220159086855219
model(84%),D,DE,-2.96854104471712,-2.65446250768729
model(84%),D,DE,-4.12916459475216,-3.9128833057313
model(84%),D,DE,-3.88389391900224,-3.64694546610647
model(84%),D,DE,-4.95739372931149,-4.81090124483307
model(84%),D,DE,-3.50606516122461,-3.23727984552507
model(84%),D,DE,-5.07749247325078,-4.94111983051281
model(84%),C,BC,-3.79949136116216,-3.55543092274669
model(84%),D,DE,-2.02332444099043,-1.62959942202073
model(84%),D,DE,-4.92580953885426,-4.77665568591815
model(84%),C,DE,-3.0608378918308,-2.7545365342726
model(84%),D,DE,-3.59874134879809,-3.33776517681305
model(84%),C,BC,-4.20955038380794,-4.00004261661373
model(84%),B,BC,-5.11886182442273,-4.98597507398499
model(84%),C,DE,-3.7562020767652,-3.50849396733515
model(84%),C,DE,-3.02502889213961,-2.71571017238534
model(84%),C,BC,-2.16122192732406,-1.77911651978684
model(84%),C,BC,-1.47140643276708,-1.03117532461007
model(84%),C,DE,-3.61677047120764,-3.35731348135156
model(84%),D,DE,-4.2977562111947,-4.09568090319582
model(84%),C,DE,-4.3890620049455,-4.19468036760825
model(84%),D,DE,-4.15379190753802,-3.93958578183454
model(84%),C,BC,-3.50759027060277,-3.23893346470307
model(84%),C,DE,-3.65148458644688,-3.39495270089129
model(84%),D,DE,-4.29337478333523,-4.09093028449321
model(84%),D,DE,-3.90571002105504,-3.67059985133299
model(84%),D,DE,-3.104636134235,-2.80202533385585
model(84%),D,DE,-2.09656408981039,-1.70901043975658
model(84%),C,DE,-3.70172579753721,-3.44942737095385
model(84%),C,DE,-3.86900367668672,-3.63080053210337
model(84%),B,AB,-4.20005270249803,-3.98974463524568
model(84%),D,DE,-3.3138599684135,-3.02887892851951
model(84%),D,DE,-4.29007986085068,-4.08735772301764
model(84%),C,DE,-4.81408564744271,-4.65551764026463
model(84%),C,BC,-4.62456418585037,-4.45002659285628
model(84%),E,DE,-3.9272641407112,-3.69397017882465
model(84%),C,BC,-4.31874983194154,-4.11844350263926
model(84%),C,BC,-5.19895125446561,-5.07281305385056
model(84%),C,BC,-4.17081302151743,-3.95804114045354
model(84%),C,BC,-0.956269188371878,-0.472631236671791
model(84%),C,BC,-2.15075236574283,-1.76776476491349
model(84%),D,DE,-4.44499326348716,-4.25532454375605
model(84%),C,BC,-4.53354722290268,-4.3513402969038
model(84%),C,DE,-4.09696835340019,-3.87797412287443
model(84%),C,DE,-3.35254366650399,-3.07082221859048
model(84%),C,DE,-3.55756447370706,-3.29311862797173
model(84%),D,DE,-1.28046055161249,-0.824139832233121
model(84%),D,DE,-2.85354489496544,-2.5297764744441
model(84%),D,DE,-2.63761636940444,-2.29565323314959
model(84%),D,DE,-2.51410698559663,-2.16173661795369
model(84%),C,BC,-2.76414890051992,-2.43284773414009
model(84%),C,DE,-2.61135911438794,-2.26718347151904
model(84%),D,DE,-5.54625113988734,-5.44937735754732
model(84%),D,DE,-4.46118886293455,-4.27288482777818
model(84%),C,DE,-3.48736917647011,-3.21700848703483
model(84%),D,DE,-4.50568945290236,-4.32113515661135
model(84%),D,DE,-2.10125899245772,-1.71410094747204
model(84%),D,DE,-3.7189140148348,-3.46806391346407
model(84%),C,DE,-3.85386643679688,-3.61438778784898
model(84%),C,BC,-2.9717949771098,-2.6579906251361
model(84%),C,BC,-4.20515303806132,-3.99527473874017
model(84%),C,BC,-4.26410115936748,-4.05918998658695
model(84%),C,DE,-3.8954852672871,-3.65951353243479
model(84%),C,DE,-4.33438121278203,-4.13539202548392
model(84%),C,DE,-3.56739910393559,-3.30378195047651
model(84%),D,DE,-3.81443470091868,-3.57163342832335
model(84%),D,DE,-4.57466595770828,-4.39592380640355
model(84%),D,DE,-3.97249096926415,-3.74300794105072
model(84%),D,DE,-3.17061015461163,-2.87355850184131
model(84%),D,DE,-1.07456578257238,-0.600895818650324
model(84%),C,BC,-4.69303044765628,-4.52426200520706
model(84%),C,DE,-2.90016004132201,-2.58031953784928
model(84%),D,DE,-2.88335894802299,-2.56210273944233
model(84%),C,BC,-3.34208806168065,-3.05948559650882
model(84%),C,BC,-3.62009474107599,-3.36091786310007
model(84%),C,DE,-4.68550325129477,-4.51610054712532
model(84%),D,DE,-4.01830376173463,-3.792681042083
model(84%),C,BC,-3.46962595630803,-3.19777017563269
model(84%),D,DE,-1.48667769811042,-1.04773338766154
model(84%),C,DE,-3.33244358658776,-3.04902845212058
model(84%),C,BC,-2.22595068187867,-1.84929949251779
model(84%),D,DE,-3.02250944119835,-2.71297842576168
model(84%),C,DE,-5.40622374178019,-5.29755087593862
model(84%),C,DE,-4.94019803477797,-4.792256595035
model(84%),C,BC,-2.86490268928197,-2.54209130692135
model(84%),D,DE,-5.93689334907304,-5.87293612526171
model(84%),C,BC,-2.29472623387949,-1.92387025668346
model(84%),C,BC,-4.42161405446492,-4.22997533998147
model(84%),C,BC,-4.9051159634701,-4.75421841446305
model(84%),D,DE,-4.69177500893834,-4.52290077986119
model(84%),D,DE,-4.32919439711025,-4.12976815483543
model(84%),C,DE,-3.38651241747983,-3.10765326747819
model(84%),D,DE,-3.53284987863053,-3.26632151493832
model(84%),C,DE,-4.60124664640455,-4.42474425510176
model(84%),C,BC,-4.48237892787344,-4.29586042432728
model(84%),C,DE,-2.86397667713809,-2.54108726651474
model(84%),D,DE,-4.13577010913548,-3.92004541844346
model(84%),D,DE,-2.4714569159689,-2.11549273925939
model(84%),C,DE,-2.69962926313411,-2.36289149935051
model(84%),D,DE,-3.18434225616329,-2.88844770703876
model(84%),D,DE,-2.9059803970209,-2.58663033230394
model(84%),C,BC,-2.43876239865088,-2.0800432943694
model(84%),D,DE,-5.19890537107612,-5.07276330420381
model(84%),D,DE,-5.10014379095126,-4.96567980889385
model(84%),D,DE,-1.83206603215257,-1.42222506754111
model(84%),C,BC,-3.04052417272244,-2.7325111268002
model(84%),C,DE,-2.11029574609053,-1.72389916216274
model(84%),C,DE,-4.20491495803219,-3.99501659745031
model(84%),C,DE,-4.44311279319333,-4.25328562000011
model(84%),D,DE,-2.07902936398196,-1.68999819097891
model(84%),D,DE,-3.51804141222413,-3.25026524750139
model(84%),C,DE,-4.13362542867707,-3.91772002146704
model(84%),C,DE,-3.14433965101966,-2.84507437527484
model(84%),D,DE,-1.9641743826095,-1.56546522134056
model(84%),D,DE,-3.78235912921349,-3.5368550830608
model(84%),C,BC,-1.18403598188146,-0.719590270070343
model(84%),C,BC,-2.02000431004549,-1.62599952795239
model(84%),C,BC,-5.2657907819759,-5.14528465891824
model(84%),D,DE,-4.3872842996818,-4.19275286813905
model(84%),D,DE,-2.90675693775204,-2.58747230643635
model(84%),D,DE,-3.20186596807999,-2.907448013843
model(84%),C,BC,-3.11050650681939,-2.8083903597527
model(84%),C,BC,-3.9945662444886,-3.76694333807429
model(84%),C,BC,-4.73553094796975,-4.57034371147619
model(84%),D,DE,-4.1213313538098,-3.90439001493287
model(84%),D,DE,-1.49577849484947,-1.05760104190209
model(84%),C,BC,-3.48078721677746,-3.20987191379463
model(84%),C,BC,-3.53187469831332,-3.26526416331644
model(84%),C,DE,-4.62974031996865,-4.45563888189497
model(84%),C,BC,-2.27653031844507,-1.90414110469319
model(84%),D,DE,-2.851936843879,-2.5280329246674
model(84%),D,DE,-2.33216448420057,-1.96446315422117
model(84%),D,DE,-3.82612162426346,-3.58430512312204
model(84%),C,DE,-5.28757175553235,-5.16890095562724
model(84%),D,DE,-2.9938084164548,-2.68185897582345
model(84%),D,DE,-3.93519119139442,-3.70256518402389
model(84%),D,DE,-5.1318163379732,-5.0000211695342
model(84%),D,DE,-2.83163356762548,-2.50601883999276
model(84%),C,DE,-4.44894295179525,-4.25960704337664
model(84%),C,DE,-3.85378670647071,-3.61430133923204
model(84%),D,DE,-4.23775458123916,-4.03062337524
model(84%),C,DE,-1.69665829064812,-1.27540750717003
model(84%),C,BC,-5.48720719296216,-5.38535820955828
model(84%),D,DE,-4.44989194037997,-4.26063599628053
model(84%),D,DE,-4.3607329387746,-4.16396421846795
model(84%),C,DE,-3.37206453555388,-3.09198796833555
model(84%),C,DE,-3.62219900892806,-3.36319944219575
model(84%),C,BC,-2.87448191452464,-2.55247770333228
model(84%),C,BC,-3.26332562279786,-2.97408642363164
model(84%),C,DE,-3.48654172336546,-3.216111310516
model(84%),D,DE,-1.43200177666435,-0.988450326674299
model(84%),C,BC,-3.58531794464864,-3.32321068068749
model(84%),C,DE,-1.50799472322221,-1.07084664238767
model(84%),C,BC,-4.08220469183912,-3.86196643565908
model(84%),C,BC,-3.44661500033856,-3.17282025489915
model(84%),C,BC,-2.86341589175603,-2.54047922785483
