---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnARMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnARMS
model(84%),D,DE,-7.55133722004276,-9.10573562462772
model(84%),D,DE,-4.48149925425742,-5.98768558222158
model(84%),D,DE,-7.7588098368438,-9.31646661721583
model(84%),B,BC,-3.41010713030131,-4.89946715024961
model(84%),B,BC,-7.2331656681691,-8.7825671604061
model(84%),D,DE,-3.41174627482231,-4.90113203768021
model(84%),D,DE,-8.00997716587001,-9.57157855134714
model(84%),D,BC,-5.96932420045034,-7.49887695071551
model(84%),E,BC,-5.29612965693146,-6.81510982738148
model(84%),D,DE,-7.84688991353782,-9.40592999930045
model(84%),B,BC,-4.91945235209505,-6.43251677217502
model(84%),D,DE,-6.7483974814819,-8.29018564649434
model(84%),D,DE,-6.11464453703412,-7.64647955603139
model(84%),A,AB,-7.6735628825812,-9.22988085200086
model(84%),D,DE,-5.23332417051578,-6.75131797524975
model(84%),B,BC,-8.6247433655829,-10.1959997085707
model(84%),D,DE,-4.03904608864054,-5.53828365052663
model(84%),D,DE,-7.38757846632203,-8.93940502520383
model(84%),D,DE,-7.91332238579698,-9.47340579940895
model(84%),B,BC,-7.43957630451062,-8.99221949403769
model(84%),D,DE,-4.37222053069215,-5.87669062664268
model(84%),D,DE,-7.24816516713515,-8.79780222782934
model(84%),D,DE,-7.75507760423864,-9.31267576956768
model(84%),D,DE,-6.8672949937289,-8.41095045468151
model(84%),D,DE,-6.50059832184565,-8.03849477915101
model(84%),D,DE,-6.70233698989236,-8.24340177081272
model(84%),D,DE,-5.41880367760777,-6.93971045439668
model(84%),D,BC,-4.06008339542021,-5.55965135006893
model(84%),D,BC,-4.53698244586186,-6.04404014225479
model(84%),B,BC,-7.35231405230466,-8.90358678044701
model(84%),B,BC,-2.04954742480104,-3.51753973430343
model(84%),B,BC,-3.32836245334763,-4.81643866591829
model(84%),B,BC,-8.00329495250593,-9.56479139323148
model(84%),B,BC,-5.14856668309645,-6.66522936399809
model(84%),E,DE,-6.96954936628081,-8.51481074119345
model(84%),D,DE,-6.2801095569375,-7.81454321869916
model(84%),D,DE,-4.43131334020577,-5.93671149395341
model(84%),D,DE,-2.64277493325265,-4.12008393321551
model(84%),E,DE,-3.52775642816774,-5.01896414073902
model(84%),E,DE,-4.33342436508654,-5.83728516382672
model(84%),D,DE,-5.11006378228203,-6.62612177172279
model(84%),D,DE,-5.68315642867133,-7.208214888784
model(84%),D,DE,-7.22193763846292,-8.77116279350084
model(84%),D,DE,-4.83532234767509,-6.3470654985987
model(84%),B,BC,-8.06801664056775,-9.63052954112559
model(84%),D,DE,-7.82549305160632,-9.38419709776087
model(84%),D,BC,-6.0713711005441,-7.602526506396
model(84%),B,BC,-7.22354257675953,-8.77279293749528
model(84%),D,DE,-7.73435096922051,-9.2916236209144
model(84%),D,DE,-5.99700977024835,-7.52699732483455
model(84%),D,DE,-7.92625760104663,-9.48654416335755
model(84%),E,DE,-5.27414654739009,-6.79278147116149
model(84%),D,BC,-6.31198544146479,-7.84691971681073
model(84%),D,BC,-5.06186094100163,-6.57716190055904
model(84%),D,DE,-1.06005137244322,-2.51250355897366
model(84%),B,BC,-7.57055368300209,-9.12525388383653
model(84%),D,DE,-5.74245195763579,-7.26844165927245
model(84%),E,DE,-7.19529088588277,-8.7440975513159
model(84%),D,DE,-8.1251436711352,-9.68855375675803
model(84%),B,BC,-9.04540967989481,-10.6232726245351
model(84%),D,DE,-8.11120869381007,-9.67439992938218
model(84%),D,DE,-2.17949814391667,-3.64953134095018
model(84%),E,DE,-3.966672987235,-5.46477392316586
model(84%),B,BC,-5.76825255032306,-7.29464745254861
model(84%),B,BC,-7.1203803105547,-8.66801049878034
model(84%),D,BC,-7.33675628757177,-8.88778467964371
model(84%),D,DE,-7.57701718248111,-9.13181889314624
model(84%),B,BC,-4.87694216740051,-6.38933896127203
model(84%),D,DE,-4.44767400723642,-5.95332910670603
model(84%),D,DE,-6.69298413733742,-8.23390203088164
model(84%),D,DE,-6.99389220898606,-8.53953589039525
model(84%),D,DE,-5.97328721829595,-7.50290220810671
model(84%),D,DE,-7.22777219239184,-8.77708897961498
model(84%),D,DE,-7.78828929045324,-9.34640904825014
model(84%),B,BC,-7.88763458631294,-9.44731457076326
model(84%),B,DE,-7.09364503209438,-8.64085534040845
model(84%),D,DE,-2.53355330715395,-4.00914697182394
model(84%),D,DE,-8.68325900906229,-10.2554343454037
model(84%),B,BC,-7.52455739224742,-9.07853521726957
model(84%),D,BC,-7.61093784511991,-9.1662722827903
model(84%),D,DE,-8.70687060451646,-10.2794167630517
model(84%),B,BC,-8.76219397939324,-10.3356089964214
model(84%),D,DE,-5.23785072763629,-6.75591562234998
model(84%),E,DE,-7.33572406142378,-8.88673624229282
model(84%),B,BC,-7.93622601802459,-9.49666913520534
model(84%),D,BC,-4.46796240613578,-5.97393613670357
model(84%),B,BC,-6.62102251720709,-8.16081024714588
model(84%),D,DE,-6.76018226215427,-8.30215550818892
model(84%),D,DE,-7.47586799822086,-9.02908115200577
model(84%),D,DE,-6.96844983296968,-8.51369393961447
model(84%),D,DE,-7.64024756869057,-9.19604231816056
model(84%),B,BC,-4.85267398890609,-6.36468964888909
model(84%),D,DE,-4.22111516348595,-5.72321213628706
model(84%),D,DE,-6.94385498199639,-8.4887128243325
model(84%),D,DE,-2.98285321899779,-4.46550317850059
model(84%),D,DE,-6.46856168470642,-8.00595500379352
model(84%),B,BC,-7.45208875895282,-9.00492845768298
model(84%),D,DE,-7.95748836667419,-9.51826541092003
model(84%),B,BC,-5.28477695967901,-6.80357883501512
model(84%),D,DE,-5.79008458339294,-7.31682235962777
model(84%),A,AB,-4.61531209611109,-6.12359996658538
model(84%),D,DE,-2.69529248257509,-4.17342627529252
model(84%),B,BC,-5.32364034022568,-6.84305256838873
model(84%),B,BC,-8.3352751189819,-9.9019853375684
model(84%),D,DE,-3.53034157173057,-5.02158988421003
model(84%),D,DE,-5.71239146327723,-7.2379090621927
model(84%),A,AB,-8.68096849822399,-10.2531078618902
model(84%),E,DE,-8.30027214848536,-9.86643264232602
model(84%),D,DE,-6.08080158364187,-7.61210509606446
model(84%),D,DE,-5.969551082679,-7.49910739614963
model(84%),B,BC,-2.0346901564541,-3.50244913124375
model(84%),D,DE,-6.61185452001342,-8.15149826574585
model(84%),E,DE,-6.86051635432709,-8.40406535614867
model(84%),B,BC,-7.13388494665042,-8.68172722637973
model(84%),D,DE,-6.31993408685495,-7.85499319637938
model(84%),D,DE,-7.83158291161414,-9.39038259955845
model(84%),B,BC,-7.59234496184881,-9.14738739664385
model(84%),D,BC,-5.52693675730274,-7.04954177366702
model(84%),B,BC,-8.75394028194431,-10.3272256739244
model(84%),D,DE,-4.99700788228716,-6.51129031882456
model(84%),D,DE,-3.1628947036345,-4.64837223056887
model(84%),B,BC,-4.6887087653694,-6.19814933702252
model(84%),E,BC,-2.03390485309885,-3.50165149462988
model(84%),D,DE,-5.1576645058461,-6.67447006885826
model(84%),B,BC,-8.40318989252842,-9.97096671863702
model(84%),B,BC,-7.24217129896729,-8.79171422543206
model(84%),D,BC,-6.6989730342831,-8.23998498398326
model(84%),D,BC,-7.7270964790289,-9.28425519831304
model(84%),D,DE,-6.18308680806636,-7.71599671898037
model(84%),D,DE,-4.05452398102853,-5.55400462458279
model(84%),B,BC,-4.50310292228313,-6.00962853776337
model(84%),D,BC,-3.37676424264254,-4.8656006095927
model(84%),D,DE,-3.92814329216339,-5.4256391158272
model(84%),D,DE,-8.59443511976958,-10.1652154690777
model(84%),D,DE,-6.08979379621586,-7.62123853213182
model(84%),B,BC,-6.66689577765272,-8.20740395120192
model(84%),B,BC,-0.575943021756167,-2.02079224384477
model(84%),D,DE,-8.66014285919155,-10.2319551543558
model(84%),D,DE,-7.62879697998791,-9.18441189695011
model(84%),D,DE,-7.22713122267802,-8.77643794341514
model(84%),D,BC,-7.68717338091033,-9.24370510440939
model(84%),B,BC,-6.85114810953984,-8.3945499822489
model(84%),D,DE,-8.24164592553541,-9.80688568936218
model(84%),B,BC,-4.39760385416837,-5.90247259745793
model(84%),D,DE,-7.34671151065596,-8.89789625038646
model(84%),A,AB,-6.62487035809575,-8.16471851871584
model(84%),D,DE,-3.5097071416655,-5.00063138859673
model(84%),D,BC,-5.91906006846735,-7.44782341609646
model(84%),D,DE,-5.03615063587822,-6.55104781282092
model(84%),B,BC,-8.48326504186175,-10.0522994552691
model(84%),B,AB,-5.60103621033845,-7.12480496516291
model(84%),B,BC,-9.15573441153992,-10.7353300158432
model(84%),D,DE,-2.45833907782811,-3.93275149637774
model(84%),B,BC,-6.1615006602435,-7.69407155879777
model(84%),D,DE,-7.08871148082503,-8.6358443072803
model(84%),B,BC,-6.49739254347386,-8.0352386537465
model(84%),B,BC,-8.66629343041304,-10.238202320842
model(84%),B,DE,-7.58394523863591,-9.13885575503537
model(84%),B,BC,-8.36261469480541,-9.92975428384699
model(84%),D,DE,-5.14260231485166,-6.65917132482277
model(84%),B,BC,-7.14985144633769,-8.697944481356
model(84%),B,BC,-6.87480381539152,-8.41857720305211
model(84%),E,BC,-5.84817266324876,-7.3758227179126
model(84%),E,BC,-7.12545017136838,-8.67315998220627
model(84%),D,DE,-5.87438865155157,-7.40245043062915
model(84%),D,DE,-3.49156248148578,-4.98220176492494
model(84%),B,BC,-8.58170602076764,-10.1522864584507
model(84%),D,DE,-4.37557634269614,-5.88009914197084
model(84%),B,BC,-7.33541459356147,-8.88642191421038
model(84%),D,DE,-7.93090270287738,-9.49126221692317
model(84%),B,BC,-7.66699860463342,-9.22321348148763
model(84%),D,DE,-9.04587965847468,-10.6237499841701
model(84%),D,DE,-7.36546630853896,-8.91694559402811
model(84%),D,DE,-6.19474877487265,-7.72784183800625
model(84%),D,DE,-5.9349500297445,-7.46396293062012
model(84%),B,BC,-7.14646201559437,-8.69450181930323
model(84%),D,DE,-7.3547122101971,-8.90602260162115
model(84%),D,DE,-5.09889537388784,-6.6147779624875
model(84%),B,BC,-8.26872661523969,-9.83439168369215
model(84%),D,DE,-7.07982007226979,-8.62681325836771
model(84%),B,DE,-5.66476587528661,-7.18953551013268
model(84%),D,DE,-6.75576019878634,-8.2976639959249
model(84%),D,DE,-1.79823880583478,-3.26228429126107
model(84%),B,BC,-6.39158257539675,-7.92776693076733
model(84%),B,BC,-7.61762032449365,-9.17305971109333
model(84%),D,DE,-4.68853479757131,-6.19797263704478
model(84%),E,DE,-4.8812648039489,-6.39372948520952
model(84%),B,BC,-6.89304668614389,-8.43710657970228
model(84%),D,DE,-5.75925621180807,-7.28550982574198
model(84%),B,BC,-8.44635446704914,-10.0148091966162
model(84%),D,DE,-6.09172670516961,-7.62320179759155
model(84%),E,DE,-4.0412077789521,-5.54047929037562
model(84%),B,DE,-5.92268666481043,-7.4515069684557
model(84%),B,BC,-6.0699737091024,-7.60110716879818
model(84%),D,DE,-7.68605317642251,-9.24256730701106
model(84%),B,BC,-5.00247665379051,-6.51684497786781
model(84%),D,DE,-4.59739894424883,-6.10540548708963
model(84%),D,DE,-5.92206600701735,-7.45087656317711
model(84%),D,DE,-1.71073438388296,-3.17340560462728
model(84%),D,DE,-2.91811557614431,-4.39974882524341
model(84%),E,DE,-4.84276763699114,-6.35462771684161
model(84%),D,DE,-5.67228167591366,-7.19716934707295
model(84%),D,DE,-4.33001648368381,-5.83382376134531
model(84%),B,BC,-6.02251873747231,-7.55290691264371
model(84%),E,DE,-4.78921807536038,-6.30023715461175
model(84%),D,DE,-8.13520156894378,-9.69876961474079
model(84%),D,DE,-3.82073720132897,-5.31654620284171
model(84%),D,DE,-4.80873254211849,-6.32005809779534
model(84%),B,BC,-6.66325562545551,-8.20370663009267
model(84%),D,DE,-7.29301712752455,-8.84335859222149
model(84%),E,DE,-4.90513196057858,-6.41797147764389
model(84%),D,DE,-6.33462174014635,-7.86991152056409
model(84%),B,BC,-8.65200251244838,-10.2236869627474
model(84%),B,BC,-8.21947922548863,-9.78437085933168
model(84%),B,BC,-9.05546566024308,-10.6334865349436
model(84%),D,DE,-6.3937261693858,-7.92994419008947
model(84%),D,DE,-3.40851256935244,-4.89784754658008
model(84%),B,BC,-7.55025501586196,-9.1046364243346
model(84%),B,BC,-5.92704592399607,-7.4559346901922
model(84%),D,DE,-5.82933082655694,-7.35668496850995
model(84%),D,DE,-6.38661494491165,-7.92272128320633
model(84%),B,BC,-7.26406316622758,-8.81394990640287
model(84%),D,DE,-7.0079384977451,-8.55380277736092
model(84%),D,DE,-7.25296387678966,-8.80267630164317
model(84%),D,DE,-7.32343332045249,-8.8742524741481
model(84%),B,BC,-7.95682784843786,-9.51759451918641
model(84%),A,AB,-7.94005347932237,-9.50055670712114
model(84%),B,BC,-8.63882401223473,-10.2103014930229
model(84%),B,BC,-6.36004884738861,-7.89573796277329
model(84%),B,BC,-6.28049136800398,-7.8149310261422
model(84%),D,DE,-7.32218790738678,-8.8729875017601
model(84%),B,BC,-7.44912075530371,-9.00191384127419
model(84%),B,BC,-5.72269757016781,-7.24837702740304
model(84%),B,BC,-6.17780758890041,-7.71063458921074
model(84%),D,BC,-7.30686578143335,-8.85742474046412
model(84%),D,DE,-8.04043159485455,-9.60251126983099
model(84%),D,DE,-5.6729430954523,-7.19784115426392
model(84%),E,DE,-4.68448409683472,-6.19385831969505
model(84%),E,DE,-5.39364061376181,-6.91415220240865
model(84%),D,DE,-4.55106368037608,-6.05834252380181
model(84%),D,DE,-6.55682189503565,-8.09560134852802
model(84%),B,BC,-6.50306666891606,-8.04100189183035
model(84%),D,DE,-7.07982801376295,-8.62682132458273
model(84%),D,DE,-5.4310752450458,-6.9521747478861
model(84%),D,DE,-6.98869881396737,-8.5342609326487
model(84%),D,DE,-4.84768995604088,-6.35962734134715
model(84%),D,DE,-5.87731399865421,-7.40542172056664
model(84%),D,DE,-5.48741787355808,-7.00940224235976
model(84%),B,AB,-4.98629199803583,-6.5004061406638
model(84%),B,BC,-6.39072941812673,-7.92690037458697
model(84%),E,DE,-6.41936820776752,-7.95598893895069
model(84%),E,DE,-7.19985002017633,-8.74872828721656
model(84%),D,DE,-7.66581739071117,-9.22201371649633
model(84%),D,DE,-7.6920655576794,-9.24867411324708
model(84%),D,DE,-5.36568746815509,-6.88576005017916
model(84%),B,BC,-7.48972800203875,-9.04315882840882
model(84%),B,BC,-5.37238100279188,-6.89255870736912
model(84%),D,DE,-6.60948509612895,-8.14909162984982
model(84%),B,BC,-6.96559985522872,-8.51079920272116
model(84%),D,DE,-5.82705918184135,-7.35437764741329
model(84%),D,DE,-6.50440821582743,-8.04236450785456
model(84%),B,BC,-7.88967971107687,-9.44939181439239
model(84%),D,DE,-5.6707503032788,-7.1956139240955
model(84%),D,DE,-7.16348832372152,-8.71179552710461
model(84%),D,DE,-5.50068754597165,-7.02288031615159
model(84%),D,DE,-5.23057247720033,-6.74852306634754
model(84%),B,BC,-6.78063743628529,-8.32293193263787
model(84%),E,DE,-6.42938764032516,-7.96616572758234
model(84%),D,DE,-8.73084262109359,-10.3037652622682
model(84%),D,DE,-8.44830301511558,-10.0167883468023
model(84%),B,BC,-6.68801630650039,-8.22885617982216
model(84%),D,BC,-5.67679493579857,-7.20175348810332
model(84%),D,DE,-6.9789663332614,-8.52437560247291
model(84%),E,DE,-4.46527086698712,-5.97120232669464
model(84%),B,BC,-8.84403822862662,-10.4187386168238
model(84%),B,BC,-7.68877306743383,-9.24532991415115
model(84%),B,BC,-8.95405938080473,-10.5304876609226
model(84%),D,DE,-2.84995144873066,-4.33051417418314
model(84%),B,BC,-7.07466800060464,-8.62158027296163
model(84%),D,DE,-5.39272752395569,-6.9132247724464
model(84%),D,DE,-5.70474882675274,-7.230146397386
model(84%),B,DE,-7.40953040077996,-8.96170171673293
model(84%),D,DE,-6.51350432527206,-8.05160347250209
model(84%),B,AB,-7.31186195694127,-8.86249938135005
model(84%),D,DE,-6.82194165916267,-8.36488484198676
model(84%),D,BC,-5.67564800947068,-7.20058854919607
model(84%),B,BC,-5.3021812632156,-6.82125647467726
model(84%),B,BC,-0.699634433012215,-2.14642623964869
model(84%),B,BC,-0.695334338015394,-2.14205861127982
model(84%),D,DE,-4.69366119235349,-6.20317954231018
model(84%),D,DE,-8.78086502715496,-10.3545732746387
model(84%),B,BC,-8.27107685502764,-9.83677883420373
model(84%),D,DE,-7.13180997338549,-8.67961966547625
model(84%),D,DE,-5.95230025314862,-7.48158564081652
model(84%),B,BC,-8.4030762295685,-9.97085127059026
model(84%),B,BC,-7.88336093447098,-9.44297380084133
model(84%),D,DE,-8.8998999121607,-10.4754776130359
model(84%),D,BC,-7.83406825045721,-9.39290697086775
model(84%),B,BC,-3.63902784872044,-5.13198308878769
model(84%),D,DE,-6.86635132424667,-8.40999196478663
model(84%),B,BC,-9.03236630917687,-10.610024406527
model(84%),D,DE,-8.50242816173995,-10.071763533639
model(84%),B,BC,-5.73122762802105,-7.25704105056891
model(84%),D,BC,-5.36093210715515,-6.88093000581436
model(84%),B,BC,-8.04603225973969,-9.60819989365324
model(84%),D,BC,-8.26621778647875,-9.83184345355375
model(84%),D,DE,-2.85484203014205,-4.33548156260791
model(84%),E,DE,-5.70812873906607,-7.23357939152099
model(84%),B,DE,-4.65540130417677,-6.16431877920754
model(84%),D,DE,-6.35061877594714,-7.88615979122624
model(84%),D,DE,-6.90263927588925,-8.44684982191755
model(84%),B,BC,-6.41059440288802,-7.94707734068996
model(84%),B,BC,-7.99696174727086,-9.55835872444835
model(84%),B,DE,-6.81098852729609,-8.35375969021598
model(84%),A,AB,-8.71814411080428,-10.2908673207523
model(84%),D,DE,-4.14004178052786,-5.64086548868287
model(84%),D,DE,-5.54762563153083,-7.07055556849372
model(84%),B,BC,-7.6406477378241,-9.19644877198571
model(84%),A,AB,-2.37971172968219,-3.85288929877867
model(84%),B,BC,-4.46792759222028,-5.97390077603244
model(84%),B,BC,-8.29670999064546,-9.86281454048235
model(84%),D,DE,-7.57971233402131,-9.13455637227962
model(84%),D,DE,-6.34546042478196,-7.88092042770002
model(84%),E,DE,-6.49857538742477,-8.03644007436622
model(84%),D,DE,-4.95321845414873,-6.46681317384631
model(84%),D,DE,-4.93425444884621,-6.44755133716414
model(84%),E,DE,-3.83332498296721,-5.32933167670332
model(84%),D,DE,-7.18756797297859,-8.73625334938186
model(84%),D,DE,-6.84792283255812,-8.39127405200707
model(84%),D,DE,-8.30347553760555,-9.86968634095551
model(84%),D,DE,-7.65199987733661,-9.20797919785277
model(84%),D,DE,-4.1088726150337,-5.60920680868933
model(84%),D,BC,-7.13054172137377,-8.67833149545457
model(84%),D,DE,-6.72146183782086,-8.26282697616854
model(84%),B,AB,-4.58799015430044,-6.09584893126339
model(84%),B,DE,-6.37255916882867,-7.90844475991747
model(84%),B,BC,-6.28412313902994,-7.81861983445316
model(84%),B,BC,-7.66354262197676,-9.21970322231785
model(84%),B,BC,-8.23075903027631,-9.79582781445065
model(84%),D,DE,-3.17806418388111,-4.6637799488437
model(84%),B,BC,-7.22928340904528,-8.77862393005956
model(84%),B,BC,-8.99680543836693,-10.5739050490975
model(84%),D,DE,-5.89702349127453,-7.42544075251084
model(84%),D,DE,-7.86376014663345,-9.42306518089815
model(84%),D,DE,-9.18552281492265,-10.7655862487343
model(84%),D,DE,-2.45715065686108,-3.93154441115437
model(84%),B,BC,-7.42871448776442,-8.98118709149933
model(84%),B,BC,-3.01888963427095,-4.50210554886118
model(84%),B,BC,-7.87962174666499,-9.43917588876032
model(84%),B,BC,-8.91106673395046,-10.486819810749
model(84%),D,DE,-3.89036171682691,-5.38726417751024
model(84%),B,BC,-8.35364539290949,-9.92064411827192
model(84%),D,DE,-6.99060393253166,-8.53619597126845
model(84%),D,DE,-6.99247354806716,-8.53809494928121
model(84%),B,BC,-7.43074137000016,-8.98324580609975
model(84%),E,DE,-6.39432564837584,-7.93055308395004
model(84%),B,BC,-1.31637702183168,-2.7728548253445
model(84%),D,DE,-2.63750210429366,-4.11472829401162
model(84%),B,BC,-4.15795057507347,-5.65905554242992
model(84%),D,DE,-7.94444353075405,-9.50501570469863
model(84%),D,DE,-6.96231941238244,-8.50746724022999
model(84%),B,BC,-7.58949805664195,-9.14449578053905
model(84%),D,DE,-2.69599625774369,-4.17414110331236
model(84%),D,BC,-7.20561276882655,-8.75458154034375
model(84%),B,BC,-7.32662341229205,-8.87749266666199
model(84%),D,DE,-7.57074867268505,-9.12545193584969
model(84%),D,DE,-3.75753523754222,-5.25235164662675
model(84%),D,DE,-3.99730625201523,-5.49588828607739
model(84%),B,BC,-7.28308657682322,-8.83327208134355
model(84%),D,DE,-7.22141005861167,-8.7706269279614
model(84%),D,DE,-8.15156421103288,-9.71538923357033
model(84%),B,AB,-6.10574305556323,-7.63743827600713
model(84%),D,DE,-3.8482738161888,-5.34451528267211
model(84%),D,DE,-6.49901844458038,-8.03689008977363
model(84%),D,DE,-3.00732331490434,-4.49035757942646
model(84%),D,DE,-7.68457019950213,-9.24106103980706
model(84%),B,BC,-8.17842979244885,-9.7426767413173
model(84%),D,DE,-8.9259580016528,-10.5019449471269
